3/23/2004,11:31 AM
4.928000,29.821987
4.929000,29.807299
4.930000,29.821987
4.931000,29.807299
4.932000,29.807299
4.933000,29.836679
4.934000,29.836679
4.935000,29.821987
4.936000,29.807299
4.937000,29.807299
4.938000,29.807299
4.939000,29.821987
4.940000,29.851070
4.941000,29.851070
4.942000,29.821686
4.943000,29.836376
4.944000,29.806995
4.945000,29.821686
4.946000,29.821686
4.947000,29.806995
4.948000,29.821686
4.949000,29.806995
4.950000,29.792303
4.951000,29.836376
4.952000,29.821686
4.953000,29.821686
4.954000,29.821686
4.955000,29.836376
4.956000,29.851070
4.957000,29.836376
4.958000,29.836376
4.959000,29.836376
4.960000,29.836376
4.961000,29.821686
4.962000,29.821686
4.963000,29.806995
4.964000,29.851070
4.965000,29.836376
4.966000,29.821686
4.967000,29.865759
4.968000,29.806995
4.969000,29.851070
4.970000,29.836376
4.971000,29.836376
4.972000,29.865759
4.973000,29.851070
4.974000,29.865759
4.975000,29.821686
4.976000,29.821686
4.977000,29.865759
4.978000,29.836376
4.979000,29.836376
4.980000,29.836376
4.981000,29.806995
4.982000,29.851070
4.983000,29.880447
4.984000,29.821686
4.985000,29.836376
4.986000,29.865759
4.987000,29.851070
4.988000,29.851070
4.989000,29.851070
4.990000,29.851070
4.991000,29.851070
4.992000,29.851070
4.993000,29.865759
4.994000,29.865759
4.995000,29.851070
4.996000,29.821686
4.997000,29.865759
4.998000,29.836376
4.999000,29.836376
5.000000,29.865759
5.001000,29.836376
5.002000,29.880447
5.003000,29.851070
5.004000,29.836376
5.005000,29.851070
5.006000,29.865759
5.007000,29.924519
5.008000,29.851070
5.009000,29.865759
5.010000,29.836376
5.011000,29.865759
5.012000,29.851070
5.013000,29.836376
5.014000,29.865759
5.015000,29.880447
5.016000,29.880447
5.017000,29.851070
5.018000,29.865759
5.019000,29.836376
5.020000,29.865759
5.021000,29.895140
5.022000,29.880447
5.023000,29.880447
5.024000,29.836376
5.025000,29.851070
5.026000,29.865759
5.027000,29.865759
5.028000,29.836376
5.029000,29.865759
5.030000,29.865759
5.031000,29.865759
5.032000,29.895140
5.033000,29.895140
5.034000,29.880447
5.035000,29.865759
5.036000,29.865759
5.037000,29.865759
5.038000,29.865759
5.039000,29.895140
5.040000,29.836376
5.041000,29.895140
5.042000,29.895140
5.043000,29.865759
5.044000,29.865759
5.045000,29.865759
5.046000,29.880447
5.047000,29.895140
5.048000,29.880447
5.049000,29.895140
5.050000,29.880447
5.051000,29.909830
5.052000,29.880447
5.053000,29.909830
5.054000,29.865759
5.055000,29.895140
5.056000,29.896080
5.057000,29.896080
5.058000,29.881388
5.059000,29.881388
5.060000,29.881388
5.061000,29.881388
5.062000,29.866699
5.063000,29.881388
5.064000,29.881388
5.065000,29.925461
5.066000,29.910772
5.067000,29.881388
5.068000,29.896080
5.069000,29.896080
5.070000,29.879162
5.071000,29.893854
5.072000,29.879162
5.073000,29.908545
5.074000,29.879162
5.075000,29.879162
5.076000,29.893854
5.077000,29.879162
5.078000,29.908545
5.079000,29.893854
5.080000,29.893854
5.081000,29.923233
5.082000,29.879162
5.083000,29.879162
5.084000,29.924650
5.085000,29.880577
5.086000,29.909962
5.087000,29.909962
5.088000,29.880577
5.089000,29.880577
5.090000,29.924650
5.091000,29.895267
5.092000,29.880577
5.093000,29.909962
5.094000,29.909962
5.095000,29.895267
5.096000,29.895267
5.097000,29.895267
5.098000,29.895443
5.099000,29.910133
5.100000,29.910133
5.101000,29.910133
5.102000,29.910133
5.103000,29.895443
5.104000,29.910133
5.105000,29.895443
5.106000,29.910133
5.107000,29.924822
5.108000,29.880753
5.109000,29.910133
5.110000,29.924822
5.111000,29.909912
5.112000,29.909912
5.113000,29.909912
5.114000,29.895220
5.115000,29.909912
5.116000,29.924601
5.117000,29.924601
5.118000,29.909912
5.119000,29.909912
5.120000,29.909912
5.121000,29.880527
5.122000,29.909912
5.123000,29.909912
5.124000,29.924583
5.125000,29.924583
5.126000,29.939274
5.127000,29.939274
5.128000,29.924583
5.129000,29.924583
5.130000,29.895205
5.131000,29.924583
5.132000,29.939274
5.133000,29.924583
5.134000,29.909895
5.135000,29.953962
5.136000,29.895205
5.137000,29.939274
5.138000,29.895205
5.139000,29.909895
5.140000,29.939274
5.141000,29.939274
5.142000,29.924583
5.143000,29.895205
5.144000,29.924583
5.145000,29.939274
5.146000,29.924583
5.147000,29.924583
5.148000,29.924583
5.149000,29.924583
5.150000,29.909895
5.151000,29.909895
5.152000,29.924583
5.153000,29.909895
5.154000,29.924583
5.155000,29.909895
5.156000,29.909895
5.157000,29.909895
5.158000,29.939568
5.159000,29.924877
5.160000,29.954256
5.161000,29.910189
5.162000,29.924877
5.163000,29.939568
5.164000,29.939568
5.165000,29.954256
5.166000,29.910189
5.167000,29.924877
5.168000,29.939568
5.169000,29.910189
5.170000,29.939568
5.171000,29.924877
5.172000,29.924877
5.173000,29.969702
5.174000,29.925631
5.175000,29.910944
5.176000,29.969702
5.177000,29.969702
5.178000,29.925631
5.179000,29.940325
5.180000,29.940325
5.181000,29.955011
5.182000,29.955011
5.183000,29.955011
5.184000,29.955011
5.185000,29.955011
5.186000,29.940325
5.187000,29.999079
5.188000,29.939291
5.189000,29.953979
5.190000,29.968668
5.191000,29.924601
5.192000,29.924601
5.193000,29.939291
5.194000,29.939291
5.195000,29.953979
5.196000,29.939291
5.197000,29.939291
5.198000,29.953979
5.199000,29.939291
5.200000,29.953979
5.201000,29.953012
5.202000,29.967703
5.203000,29.982391
5.204000,29.953012
5.205000,29.967703
5.206000,29.982391
5.207000,29.967703
5.208000,29.953012
5.209000,29.967703
5.210000,29.982391
5.211000,29.982391
5.212000,29.967703
5.213000,29.967703
5.214000,29.953012
5.215000,29.954826
5.216000,29.954826
5.217000,29.954826
5.218000,29.954826
5.219000,29.940136
5.220000,29.954826
5.221000,29.969517
5.222000,29.954826
5.223000,29.969517
5.224000,29.954826
5.225000,29.969517
5.226000,29.954826
5.227000,29.969517
5.228000,29.969517
5.229000,29.969517
5.230000,29.983330
5.231000,29.968643
5.232000,29.983330
5.233000,29.983330
5.234000,29.953953
5.235000,29.953953
5.236000,29.968643
5.237000,29.953953
5.238000,29.953953
5.239000,29.968643
5.240000,29.968643
5.241000,29.968643
5.242000,29.983330
5.243000,29.983330
5.244000,29.968643
5.245000,29.983330
5.246000,29.983330
5.247000,29.953953
5.248000,29.983330
5.249000,29.968643
5.250000,29.968643
5.251000,29.953953
5.252000,29.968643
5.253000,29.968643
5.254000,29.968643
5.255000,29.998020
5.256000,29.983330
5.257000,29.983330
5.258000,29.998020
5.259000,29.953541
5.260000,29.968231
5.261000,29.968231
5.262000,29.982920
5.263000,29.968231
5.264000,29.968231
5.265000,29.982920
5.266000,29.982920
5.267000,29.968231
5.268000,29.968231
5.269000,29.997612
5.270000,29.997612
5.271000,29.968231
5.272000,29.954399
5.273000,29.998468
5.274000,29.969091
5.275000,29.983778
5.276000,29.983778
5.277000,29.983778
5.278000,29.983778
5.279000,29.998468
5.280000,29.998468
5.281000,29.983778
5.282000,29.954399
5.283000,29.954399
5.284000,29.998486
5.285000,29.983795
5.286000,29.983795
5.287000,29.983795
5.288000,29.983795
5.289000,29.969109
5.290000,29.998486
5.291000,29.969109
5.292000,29.998486
5.293000,29.998486
5.294000,29.998486
5.295000,29.983795
5.296000,29.983795
5.297000,29.982878
5.298000,29.997566
5.299000,29.982878
5.300000,30.012257
5.301000,29.997566
5.302000,29.982878
5.303000,29.997566
5.304000,30.026945
5.305000,29.997566
5.306000,29.953499
5.307000,29.997566
5.308000,29.997566
5.309000,29.997566
5.310000,30.012257
5.311000,29.997566
5.312000,29.997890
5.313000,30.012577
5.314000,29.997890
5.315000,29.968512
5.316000,29.997890
5.317000,29.997890
5.318000,29.983202
5.319000,29.983202
5.320000,30.012577
5.321000,30.012577
5.322000,29.997890
5.323000,29.997890
5.324000,30.012577
5.325000,30.012577
5.326000,29.998131
5.327000,30.012817
5.328000,29.968754
5.329000,29.998131
5.330000,30.012817
5.331000,29.983440
5.332000,30.012817
5.333000,30.042194
5.334000,30.012817
5.335000,29.998131
5.336000,30.027506
5.337000,30.012817
5.338000,29.983440
5.339000,30.012817
5.340000,30.012817
5.341000,29.998131
5.342000,30.012817
5.343000,30.012817
5.344000,30.012817
5.345000,30.012817
5.346000,29.983440
5.347000,29.998131
5.348000,30.027506
5.349000,29.998131
5.350000,29.998131
5.351000,30.027506
5.352000,30.027506
5.353000,30.012817
5.354000,29.998131
5.355000,30.012817
5.356000,30.012817
5.357000,30.012817
5.358000,29.998131
5.359000,29.998131
5.360000,30.027506
5.361000,30.012817
5.362000,29.998131
5.363000,30.012817
5.364000,30.012817
5.365000,29.998131
5.366000,30.042194
5.367000,30.027506
5.368000,30.027506
5.369000,30.012817
5.370000,29.998131
5.371000,30.042194
5.372000,30.012817
5.373000,30.012817
5.374000,30.012817
5.375000,30.027506
5.376000,30.012817
5.377000,30.027506
5.378000,30.027506
5.379000,30.012817
5.380000,29.998131
5.381000,30.027506
5.382000,29.998131
5.383000,30.027506
5.384000,30.056885
5.385000,30.027506
5.386000,29.998131
5.387000,30.012817
5.388000,30.027506
5.389000,30.012817
5.390000,30.027506
5.391000,29.998131
5.392000,30.027506
5.393000,30.042194
5.394000,30.027506
5.395000,30.042194
5.396000,30.042194
5.397000,30.012817
5.398000,30.027506
5.399000,30.042194
5.400000,30.027506
5.401000,30.056885
5.402000,30.042194
5.403000,30.042194
5.404000,30.056885
5.405000,30.012817
5.406000,30.027506
5.407000,30.071571
5.408000,30.027506
5.409000,30.027506
5.410000,30.056885
5.411000,30.042194
5.412000,30.042194
5.413000,30.042194
5.414000,30.042194
5.415000,30.042194
5.416000,30.056885
5.417000,30.056885
5.418000,30.042194
5.419000,30.012817
5.420000,30.056885
5.421000,30.027506
5.422000,30.086260
5.423000,30.056885
5.424000,30.042194
5.425000,30.042194
5.426000,30.056885
5.427000,30.042194
5.428000,30.056885
5.429000,30.056885
5.430000,30.056885
5.431000,30.056885
5.432000,30.071571
5.433000,30.042194
5.434000,30.056885
5.435000,30.042194
5.436000,30.056885
5.437000,30.042194
5.438000,30.027506
5.439000,30.042194
5.440000,30.070904
5.441000,30.056215
5.442000,30.070904
5.443000,30.070904
5.444000,30.056215
5.445000,30.085592
5.446000,30.012150
5.447000,30.056215
5.448000,30.041527
5.449000,30.041527
5.450000,30.041527
5.451000,30.056215
5.452000,30.056215
5.453000,30.070904
5.454000,30.056215
5.455000,30.070904
5.456000,30.040403
5.457000,30.040403
5.458000,30.055096
5.459000,30.055096
5.460000,30.055096
5.461000,30.055096
5.462000,30.055096
5.463000,30.084471
5.464000,30.069782
5.465000,30.084471
5.466000,30.069782
5.467000,30.055096
5.468000,30.056583
5.469000,30.056583
5.470000,30.071270
5.471000,30.071270
5.472000,30.071270
5.473000,30.056583
5.474000,30.071270
5.475000,30.085958
5.476000,30.071270
5.477000,30.056583
5.478000,30.071270
5.479000,30.071270
5.480000,30.071270
5.481000,30.087486
5.482000,30.072798
5.483000,30.087486
5.484000,30.058111
5.485000,30.072798
5.486000,30.072798
5.487000,30.072798
5.488000,30.058111
5.489000,30.058111
5.490000,30.087486
5.491000,30.072798
5.492000,30.058111
5.493000,30.058111
5.494000,30.086597
5.495000,30.057222
5.496000,30.071909
5.497000,30.071909
5.498000,30.071909
5.499000,30.071909
5.500000,30.086597
5.501000,30.057222
5.502000,30.071909
5.503000,30.101284
5.504000,30.057222
5.505000,30.071909
5.506000,30.071285
5.507000,30.085974
5.508000,30.071285
5.509000,30.100660
5.510000,30.071285
5.511000,30.100660
5.512000,30.085974
5.513000,30.085974
5.514000,30.071285
5.515000,30.071285
5.516000,30.085974
5.517000,30.085974
5.518000,30.071285
5.519000,30.100660
5.520000,30.071285
5.521000,30.085974
5.522000,30.071285
5.523000,30.056597
5.524000,30.085974
5.525000,30.100660
5.526000,30.100660
5.527000,30.115347
5.528000,30.100660
5.529000,30.115347
5.530000,30.085974
5.531000,30.071285
5.532000,30.100660
5.533000,30.100660
5.534000,30.115347
5.535000,30.085974
5.536000,30.085974
5.537000,30.071285
5.538000,30.085974
5.539000,30.101084
5.540000,30.086399
5.541000,30.071711
5.542000,30.101084
5.543000,30.086399
5.544000,30.115772
5.545000,30.086399
5.546000,30.115772
5.547000,30.115772
5.548000,30.115772
5.549000,30.115772
5.550000,30.130461
5.551000,30.115772
5.552000,30.115992
5.553000,30.086617
5.554000,30.101303
5.555000,30.115992
5.556000,30.086617
5.557000,30.086617
5.558000,30.101303
5.559000,30.101303
5.560000,30.101303
5.561000,30.101303
5.562000,30.086617
5.563000,30.101303
5.564000,30.101303
5.565000,30.115334
5.566000,30.115334
5.567000,30.085958
5.568000,30.085958
5.569000,30.085958
5.570000,30.100645
5.571000,30.071270
5.572000,30.115334
5.573000,30.085958
5.574000,30.130022
5.575000,30.115334
5.576000,30.115334
5.577000,30.115334
5.578000,30.086597
5.579000,30.101284
5.580000,30.115973
5.581000,30.101284
5.582000,30.086597
5.583000,30.086597
5.584000,30.115973
5.585000,30.115973
5.586000,30.101284
5.587000,30.115973
5.588000,30.101284
5.589000,30.130657
5.590000,30.114967
5.591000,30.085592
5.592000,30.100279
5.593000,30.114967
5.594000,30.114967
5.595000,30.114967
5.596000,30.129652
5.597000,30.129652
5.598000,30.100279
5.599000,30.144341
5.600000,30.129652
5.601000,30.129652
5.602000,30.144341
5.603000,30.114967
5.604000,30.129652
5.605000,30.129652
5.606000,30.101608
5.607000,30.116299
5.608000,30.130985
5.609000,30.101608
5.610000,30.116299
5.611000,30.116299
5.612000,30.130985
5.613000,30.116299
5.614000,30.116299
5.615000,30.116299
5.616000,30.130985
5.617000,30.116299
5.618000,30.160358
5.619000,30.086922
5.620000,30.130985
5.621000,30.130985
5.622000,30.116299
5.623000,30.116299
5.624000,30.130985
5.625000,30.116299
5.626000,30.145672
5.627000,30.160358
5.628000,30.130985
5.629000,30.116299
5.630000,30.130985
5.631000,30.116299
5.632000,30.130985
5.633000,30.130985
5.634000,30.130985
5.635000,30.130985
5.636000,30.143961
5.637000,30.129272
5.638000,30.143961
5.639000,30.114586
5.640000,30.143961
5.641000,30.143961
5.642000,30.114586
5.643000,30.129272
5.644000,30.143961
5.645000,30.129272
5.646000,30.114586
5.647000,30.173336
5.648000,30.173336
5.649000,30.129272
5.650000,30.131111
5.651000,30.160484
5.652000,30.131111
5.653000,30.131111
5.654000,30.131111
5.655000,30.116425
5.656000,30.131111
5.657000,30.160484
5.658000,30.160484
5.659000,30.145800
5.660000,30.131111
5.661000,30.175175
5.662000,30.145800
5.663000,30.173864
5.664000,30.115116
5.665000,30.144489
5.666000,30.144489
5.667000,30.144489
5.668000,30.144489
5.669000,30.159176
5.670000,30.144489
5.671000,30.173864
5.672000,30.144489
5.673000,30.188549
5.674000,30.144489
5.675000,30.159176
5.676000,30.145985
5.677000,30.145985
5.678000,30.160673
5.679000,30.131296
5.680000,30.145985
5.681000,30.131296
5.682000,30.160673
5.683000,30.160673
5.684000,30.175360
5.685000,30.145985
5.686000,30.160673
5.687000,30.160673
5.688000,30.145985
5.689000,30.145985
5.690000,30.146391
5.691000,30.175764
5.692000,30.146391
5.693000,30.146391
5.694000,30.161076
5.695000,30.161076
5.696000,30.161076
5.697001,30.146391
5.698000,30.161076
5.699000,30.161076
5.700000,30.146391
5.701000,30.161076
5.702000,30.161076
5.703000,30.161076
5.704000,30.174690
5.705000,30.145315
5.706000,30.174690
5.707000,30.145315
5.708000,30.189375
5.709000,30.160000
5.710000,30.160000
5.711000,30.160000
5.712000,30.160000
5.713000,30.174690
5.714000,30.145315
5.715000,30.160000
5.716000,30.145315
5.717000,30.174690
5.718000,30.145315
5.719000,30.160000
5.720000,30.174690
5.721000,30.160000
5.722000,30.174690
5.723000,30.174690
5.724000,30.174690
5.725000,30.160000
5.726000,30.189375
5.727000,30.160000
5.728000,30.160000
5.729000,30.174690
5.730000,30.174690
5.731000,30.174690
5.732000,30.160000
5.733000,30.174690
5.734000,30.174690
5.735000,30.160000
5.736000,30.174351
5.737000,30.189035
5.738000,30.159660
5.739000,30.159660
5.740000,30.144976
5.741000,30.159660
5.742000,30.189035
5.743001,30.203722
5.744000,30.159660
5.745000,30.159660
5.746000,30.174351
5.747000,30.159660
5.748000,30.174351
5.749000,30.174351
5.750000,30.203924
5.751000,30.159863
5.752000,30.159863
5.753000,30.203924
5.754000,30.189238
5.755000,30.174549
5.756000,30.174549
5.757000,30.159863
5.758000,30.174549
5.759000,30.203924
5.760000,30.174549
5.761000,30.174549
5.762000,30.189238
5.763000,30.189238
5.764000,30.173649
5.765000,30.173649
5.766000,30.203020
5.767000,30.188334
5.768000,30.203020
5.769000,30.203020
5.770000,30.188334
5.771000,30.158960
5.772000,30.188334
5.773000,30.158960
5.774000,30.173649
5.775000,30.173649
5.776000,30.217709
5.777000,30.190073
5.778000,30.175388
5.779000,30.175388
5.780000,30.190073
5.781000,30.175388
5.782000,30.190073
5.783000,30.219446
5.784000,30.190073
5.785000,30.190073
5.786000,30.204760
5.787000,30.175388
5.788000,30.160700
5.789001,30.204760
5.790000,30.202677
5.791000,30.187988
5.792000,30.187988
5.793000,30.187988
5.794000,30.202677
5.795000,30.217363
5.796000,30.217363
5.797000,30.217363
5.798000,30.187988
5.799000,30.202677
5.800000,30.187988
5.801000,30.217363
5.802000,30.204546
5.803000,30.204546
5.804000,30.219231
5.805000,30.189859
5.806000,30.219231
5.807000,30.204546
5.808000,30.233917
5.809000,30.189859
5.810000,30.219231
5.811000,30.189859
5.812000,30.219231
5.813000,30.175175
5.814000,30.189859
5.815000,30.204546
5.816000,30.160484
5.817000,30.204546
5.818000,30.219231
5.819000,30.204546
5.820000,30.219231
5.821000,30.189859
5.822001,30.219231
5.823000,30.219231
5.824000,30.204546
5.825000,30.204546
5.826000,30.219231
5.827000,30.204546
5.828000,30.189859
5.829000,30.219231
5.830000,30.219231
5.831000,30.204546
5.832000,30.204546
5.833000,30.189859
5.834000,30.219231
5.835001,30.219231
5.836000,30.204546
5.837000,30.189859
5.838000,30.233917
5.839000,30.204546
5.840000,30.219231
5.841000,30.219231
5.842000,30.233917
5.843000,30.219231
5.844000,30.219231
5.845000,30.189859
5.846000,30.219231
5.847000,30.189859
5.848000,30.189859
5.849000,30.204546
5.850000,30.219231
5.851000,30.219231
5.852000,30.219231
5.853000,30.233917
5.854000,30.219231
5.855000,30.233917
5.856000,30.219231
5.857000,30.204546
5.858000,30.219231
5.859000,30.233917
5.860000,30.233917
5.861000,30.248604
5.862000,30.204546
5.863000,30.219231
5.864000,30.219231
5.865000,30.219231
5.866000,30.219231
5.867000,30.248604
5.868001,30.233917
5.869000,30.219231
5.870000,30.233917
5.871000,30.219231
5.872000,30.233917
5.873000,30.248604
5.874000,30.233917
5.875000,30.233917
5.876000,30.219231
5.877000,30.233917
5.878000,30.219231
5.879000,30.248604
5.880000,30.219231
5.881000,30.189859
5.882000,30.233917
5.883000,30.248604
5.884000,30.233917
5.885000,30.219231
5.886000,30.248604
5.887000,30.233917
5.888000,30.263290
5.889000,30.248604
5.890000,30.233917
5.891000,30.233917
5.892000,30.233917
5.893000,30.233917
5.894000,30.233917
5.895000,30.233917
5.896000,30.233917
5.897000,30.248604
5.898000,30.233917
5.899000,30.233917
5.900000,30.248604
5.901000,30.233917
5.902000,30.233917
5.903000,30.248604
5.904000,30.219231
5.905000,30.248604
5.906000,30.233917
5.907000,30.248604
5.908000,30.263290
5.909000,30.263290
5.910000,30.219231
5.911000,30.219231
5.912000,30.233917
5.913000,30.233917
5.914001,30.233917
5.915000,30.233917
5.916000,30.248604
5.917000,30.263290
5.918000,30.233917
5.919000,30.233917
5.920000,30.249174
5.921000,30.263861
5.922000,30.249174
5.923000,30.293232
5.924000,30.249174
5.925000,30.278547
5.926000,30.205116
5.927000,30.263861
5.928000,30.249174
5.929000,30.263861
5.930000,30.249174
5.931000,30.278547
5.932000,30.234488
5.933000,30.249174
5.934000,30.263861
5.935000,30.249174
5.936000,30.234488
5.937000,30.249174
5.938000,30.234882
5.939000,30.234882
5.940000,30.278942
5.941000,30.249567
5.942000,30.278942
5.943000,30.293625
5.944000,30.249567
5.945000,30.278942
5.946000,30.264256
5.947001,30.264256
5.948000,30.234882
5.949000,30.249567
5.950000,30.263941
5.951000,30.249254
5.952000,30.249254
5.953000,30.263941
5.954000,30.249254
5.955000,30.263941
5.956000,30.249254
5.957000,30.263941
5.958000,30.249254
5.959000,30.234570
5.960001,30.249254
5.961000,30.263941
5.962000,30.278627
5.963000,30.263449
5.964000,30.263449
5.965000,30.263449
5.966000,30.263449
5.967000,30.248762
5.968000,30.263449
5.969000,30.248762
5.970000,30.248762
5.971000,30.278133
5.972000,30.263449
5.973000,30.278133
5.974000,30.278133
5.975000,30.278133
5.976000,30.248762
5.977000,30.219393
5.978000,30.276545
5.979000,30.276545
5.980000,30.276545
5.981000,30.261858
5.982000,30.261858
5.983000,30.247171
5.984000,30.247171
5.985000,30.276545
5.986000,30.276545
5.987000,30.261858
5.988000,30.261858
5.989000,30.261858
5.990000,30.276545
5.991000,30.291231
5.992000,30.248219
5.993001,30.277590
5.994000,30.277590
5.995000,30.262905
5.996000,30.277590
5.997000,30.262905
5.998000,30.262905
5.999000,30.262905
6.000000,30.248219
6.001000,30.292276
6.002000,30.277590
6.003000,30.277590
6.004000,30.292276
6.005000,30.277590
6.006001,30.277590
6.007000,30.277590
6.008000,30.262905
6.009000,30.277590
6.010000,30.233532
6.011000,30.262905
6.012000,30.262905
6.013000,30.262905
6.014000,30.277590
6.015000,30.262905
6.016000,30.306961
6.017000,30.292276
6.018000,30.306961
6.019000,30.292276
6.020000,30.277590
6.021000,30.248219
6.022000,30.262905
6.023000,30.262905
6.024000,30.277590
6.025000,30.262905
6.026000,30.264723
6.027000,30.264723
6.028000,30.294092
6.029000,30.264723
6.030000,30.279408
6.031000,30.294092
6.032000,30.308779
6.033000,30.279408
6.034000,30.279408
6.035000,30.279408
6.036000,30.279408
6.037000,30.264723
6.038000,30.294184
6.039001,30.279501
6.040000,30.294184
6.041000,30.294184
6.042000,30.294184
6.043000,30.279501
6.044000,30.308872
6.045000,30.294184
6.046000,30.294184
6.047000,30.308872
6.048000,30.308872
6.049000,30.294184
6.050000,30.294184
6.051000,30.307131
6.052001,30.292442
6.053000,30.277758
6.054000,30.292442
6.055000,30.307131
6.056000,30.292442
6.057000,30.292442
6.058000,30.307131
6.059000,30.292442
6.060000,30.307131
6.061000,30.292442
6.062000,30.292442
6.063000,30.292442
6.064000,30.291498
6.065000,30.306185
6.066000,30.306185
6.067000,30.320868
6.068000,30.306185
6.069000,30.276815
6.070000,30.306185
6.071000,30.262129
6.072001,30.335552
6.073000,30.306185
6.074000,30.306185
6.075000,30.291498
6.076000,30.308218
6.077000,30.278849
6.078000,30.278849
6.079000,30.293531
6.080000,30.293531
6.081000,30.322901
6.082000,30.308218
6.083000,30.322901
6.084000,30.293531
6.085001,30.308218
6.086000,30.308218
6.087000,30.322901
6.088000,30.308218
6.089000,30.307373
6.090000,30.292685
6.091000,30.307373
6.092000,30.278000
6.093000,30.307373
6.094000,30.307373
6.095000,30.292685
6.096000,30.307373
6.097000,30.292685
6.098001,30.322056
6.099000,30.322056
6.100000,30.307373
6.101000,30.322056
6.102000,30.322056
6.103000,30.307373
6.104000,30.322056
6.105000,30.307373
6.106000,30.322056
6.107000,30.322056
6.108000,30.307373
6.109000,30.307373
6.110000,30.307373
6.111000,30.307373
6.112000,30.307373
6.113000,30.292685
6.114000,30.307373
6.115000,30.336740
6.116000,30.336740
6.117000,30.336740
6.118001,30.307373
6.119000,30.307373
6.120000,30.322056
6.121000,30.351423
6.122000,30.336740
6.123000,30.322056
6.124000,30.336676
6.125000,30.336676
6.126000,30.321989
6.127000,30.321989
6.128000,30.321989
6.129000,30.307306
6.130000,30.351358
6.131001,30.307306
6.132000,30.307306
6.133000,30.321989
6.134000,30.351358
6.135000,30.336676
6.136000,30.307306
6.137000,30.292620
6.138000,30.351358
6.139000,30.307306
6.140000,30.292847
6.141000,30.351585
6.142000,30.322216
6.143000,30.322216
6.144000,30.307531
6.145000,30.351585
6.146000,30.322216
6.147000,30.322216
6.148000,30.322216
6.149000,30.307531
6.150000,30.322216
6.151000,30.322216
6.152000,30.336903
6.153000,30.351585
6.154000,30.320940
6.155000,30.306257
6.156000,30.306257
6.157000,30.335627
6.158000,30.335627
6.159000,30.306257
6.160000,30.320940
6.161000,30.320940
6.162000,30.335627
6.163000,30.335627
6.164001,30.350309
6.165000,30.335627
6.166000,30.335627
6.167000,30.307695
6.168000,30.322380
6.169000,30.337065
6.170000,30.351748
6.171000,30.322380
6.172000,30.322380
6.173000,30.337065
6.174000,30.307695
6.175000,30.337065
6.176000,30.366436
6.177001,30.351748
6.178000,30.307695
6.179000,30.307695
6.180000,30.337065
6.181000,30.307695
6.182000,30.336731
6.183000,30.336731
6.184000,30.351414
6.185000,30.351414
6.186000,30.351414
6.187000,30.336731
6.188000,30.366100
6.189000,30.336731
6.190000,30.351414
6.191000,30.322046
6.192000,30.322046
6.193000,30.336731
6.194000,30.351269
6.195000,30.321901
6.196000,30.321901
6.197001,30.336586
6.198000,30.321901
6.199000,30.336586
6.200000,30.321901
6.201000,30.336586
6.202000,30.307217
6.203000,30.321901
6.204000,30.351269
6.205000,30.351269
6.206000,30.307217
6.207000,30.336586
6.208000,30.351269
6.209000,30.351269
6.210001,30.336586
6.211000,30.351269
6.212000,30.336586
6.213000,30.336586
6.214000,30.307217
6.215000,30.351269
6.216000,30.351269
6.217000,30.321901
6.218000,30.336586
6.219000,30.351269
6.220000,30.351269
6.221000,30.365953
6.222000,30.351269
6.223001,30.336586
6.224000,30.351269
6.225000,30.351269
6.226000,30.336903
6.227000,30.336903
6.228000,30.351585
6.229000,30.322216
6.230000,30.336903
6.231000,30.336903
6.232000,30.351585
6.233000,30.336903
6.234000,30.366272
6.235000,30.336903
6.236000,30.336903
6.237000,30.336903
6.238000,30.380953
6.239000,30.351585
6.240000,30.336025
6.241000,30.336025
6.242000,30.321339
6.243001,30.350708
6.244000,30.336025
6.245000,30.350708
6.246000,30.321339
6.247000,30.336025
6.248000,30.365393
6.249000,30.336025
6.250000,30.365393
6.251000,30.336025
6.252000,30.380360
6.253000,30.336309
6.254000,30.365677
6.255000,30.336309
6.256001,30.350992
6.257000,30.380360
6.258000,30.380360
6.259000,30.336309
6.260000,30.380360
6.261000,30.350992
6.262000,30.350992
6.263000,30.350992
6.264000,30.336309
6.265000,30.365677
6.266000,30.350992
6.267000,30.352272
6.268000,30.366957
6.269001,30.352272
6.270000,30.337585
6.271000,30.366957
6.272000,30.366957
6.273000,30.366957
6.274000,30.366957
6.275000,30.352272
6.276000,30.352272
6.277000,30.352272
6.278000,30.352272
6.279000,30.352272
6.280000,30.351414
6.281000,30.366100
6.282000,30.336731
6.283000,30.366100
6.284000,30.366100
6.285000,30.366100
6.286000,30.351414
6.287000,30.380785
6.288000,30.336731
6.289001,30.366100
6.290000,30.366100
6.291000,30.380785
6.292000,30.350931
6.293000,30.350931
6.294000,30.365616
6.295000,30.380301
6.296000,30.380301
6.297000,30.380301
6.298000,30.365616
6.299000,30.380301
6.300000,30.394985
6.301000,30.380301
6.302001,30.365616
6.303000,30.365616
6.304000,30.380301
6.305000,30.365616
6.306000,30.365616
6.307000,30.365616
6.308000,30.380301
6.309000,30.350931
6.310000,30.365616
6.311000,30.365616
6.312000,30.394985
6.313000,30.394985
6.314000,30.380301
6.315001,30.365616
6.316000,30.380301
6.317000,30.380301
6.318000,30.365616
6.319000,30.350931
6.320000,30.380301
6.321000,30.380301
6.322001,30.350931
6.323000,30.409668
6.324000,30.380301
6.325000,30.380301
